N	i	pyomo_ipopt	pyomo_status	pyomo_message	scipy_cobyla	scipy_status	scipy_message	equal_answers	RTO_pyomo	RTO_scipy	MARGIN_pyomo	MARGIN_scipy
170	15	0.12055	ok	optimal	20.61945	2	Maximum number of function evaluations has been exceeded.	True	31692.277	31673.588	5806.403	5806.502
170	16	0.114	ok	optimal	18.51491	4	Did not converge to a solution satisfying the constraints. See `maxcv` for magnitude of violation.	True	30727.781	30106.654	5234.665	5237.32
170	17	0.12908	ok	optimal	20.21741	2	Maximum number of function evaluations has been exceeded.	True	35451.786	35387.692	6708.843	6719.571
170	18	0.13119	ok	optimal	0.20276	5	NaN result encountered.	True	35099.446	32229.074	5965.186	6573.557
170	19	0.11492	ok	optimal	18.9627	2	Maximum number of function evaluations has been exceeded.	True	33476.588	32191.874	5591.532	5591.779
170	20	0.12028	ok	optimal	18.79426	4	Did not converge to a solution satisfying the constraints. See `maxcv` for magnitude of violation.	True	34349.428	33839.6	5977.256	5978.468
170	21	0.12357	ok	optimal	17.73401	2	Maximum number of function evaluations has been exceeded.	True	36063.493	35985.866	6509.085	6512.079
170	22	0.17302	ok	optimal	16.93458	2	Maximum number of function evaluations has been exceeded.	True	28709.823	28074.482	4827.846	4827.847
170	23	0.1194	ok	optimal	0.10279	5	NaN result encountered.	True	31688.032	27819.825	5234.892	5240.632
170	24	0.1165	ok	optimal	17.77903	2	Maximum number of function evaluations has been exceeded.	True	33198.298	32997.839	6199.47	6200.658
170	25	0.11185	ok	optimal	18.20058	2	Maximum number of function evaluations has been exceeded.	True	33399.706	32851.724	5315.54	5315.84
170	26	0.10607	ok	optimal	17.67591	2	Maximum number of function evaluations has been exceeded.	True	33768.955	32884.386	5653.162	5653.325
170	27	0.10761	ok	optimal	31.99236	2	Maximum number of function evaluations has been exceeded.	True	33802.536	33566.694	6170.434	6170.756
170	28	0.50159	ok	optimal	4.22083	5	NaN result encountered.	True	33943.675	32364.506	6298.316	6306.172
170	29	742.4269	ok	optimal	16.37333	4	Did not converge to a solution satisfying the constraints. See `maxcv` for magnitude of violation.	True	32872.446	32119.492	5238.882	5242.425
175	0	0.1032	ok	optimal	17.45017	4	Did not converge to a solution satisfying the constraints. See `maxcv` for magnitude of violation.	True	35453.533	33726.596	6377.109	6385.389
175	1	0.12371	ok	optimal	18.66108	2	Maximum number of function evaluations has been exceeded.	True	33317.338	33297.321	6106.497	6111.848
175	2	0.10453	ok	optimal	16.96701	2	Maximum number of function evaluations has been exceeded.	True	33401.585	32626.286	5805.685	5812.535
175	3	0.11124	ok	optimal	0.25504	5	NaN result encountered.	True	30447.9	30055.522	5435.011	5599.223
175	4	0.10584	ok	optimal	21.01782	2	Maximum number of function evaluations has been exceeded.	True	32171.912	32110.826	5524.429	5524.461
175	5	0.11879	ok	optimal	18.01803	2	Maximum number of function evaluations has been exceeded.	True	31507.647	31379.784	5291.609	5292.682
175	6	0.10563	ok	optimal	17.47734	2	Maximum number of function evaluations has been exceeded.	True	37235.958	36692.691	6069.405	6070.218
175	7	0.1111	ok	optimal	17.9987	2	Maximum number of function evaluations has been exceeded.	True	33663.665	33566.347	6416.417	6416.625
175	8	0.10164	ok	optimal	0.18297	5	NaN result encountered.	True	32693.747	31029.785	5802.366	6264.258
175	9	0.11574	ok	optimal	18.76881	2	Maximum number of function evaluations has been exceeded.	True	34401.78	34285.708	5897.985	5919.507
175	10	0.10516	ok	optimal	18.39092	2	Maximum number of function evaluations has been exceeded.	True	32851.565	32705.05	4857.491	4867.672
175	11	0.17366	ok	optimal	19.84181	2	Maximum number of function evaluations has been exceeded.	True	38071.679	37985.507	6657.295	6663.031
175	12	0.1158	ok	optimal	17.79925	2	Maximum number of function evaluations has been exceeded.	True	33844.577	33699.93	5611.891	5612.14
175	13	0.10668	ok	optimal	0.23081	5	NaN result encountered.	True	36870.45	35001.532	6512.842	6669.23
175	14	0.11271	ok	optimal	16.79755	2	Maximum number of function evaluations has been exceeded.	True	34964.498	34422.501	6830.002	6837.087
175	15	0.11261	ok	optimal	17.67776	4	Did not converge to a solution satisfying the constraints. See `maxcv` for magnitude of violation.	True	31972.647	31665.361	5502.689	5505.564
175	16	0.10694	ok	optimal	0.21717	5	NaN result encountered.	True	31443.019	29975.418	4904.969	5058.027
175	17	0.10237	ok	optimal	17.88186	2	Maximum number of function evaluations has been exceeded.	True	36330.165	35073.642	6498.653	6515.848
175	18	0.11341	ok	optimal	19.22878	2	Maximum number of function evaluations has been exceeded.	True	35821.827	35695.025	5610.542	5618.99
175	19	0.10089	ok	optimal	18.0016	2	Maximum number of function evaluations has been exceeded.	True	32742.929	32192.834	5421.379	5422.422
175	20	0.1044	ok	optimal	19.65348	2	Maximum number of function evaluations has been exceeded.	True	34856.817	34138.484	6629.05	6629.06
175	21	0.11891	ok	optimal	18.79121	2	Maximum number of function evaluations has been exceeded.	True	36971.591	36104.014	6562.122	6562.185
175	22	0.11089	ok	optimal	0.20091	5	NaN result encountered.	True	28489.708	26977.277	4904.955	5182.97
175	23	0.11568	ok	optimal	18.76501	2	Maximum number of function evaluations has been exceeded.	True	32827.144	32452.368	5530.383	5531.15
175	24	0.11555	ok	optimal	0.23114	5	NaN result encountered.	True	34091.457	32722.051	5897.817	5964.71
175	25	0.1069	ok	optimal	18.86782	2	Maximum number of function evaluations has been exceeded.	True	33547.796	33048.605	5590.507	5593.914
175	26	0.10498	ok	optimal	18.71731	2	Maximum number of function evaluations has been exceeded.	True	35028.617	34168.183	6003.236	6005.563
175	27	0.11456	ok	optimal	20.44227	2	Maximum number of function evaluations has been exceeded.	True	34772.988	34177.508	7121.466	7121.489
175	28	0.12021	ok	optimal	23.31471	2	Maximum number of function evaluations has been exceeded.	True	35134.708	34878.695	5905.612	5907.886
175	29	0.12268	ok	optimal	19.67824	2	Maximum number of function evaluations has been exceeded.	True	32161.447	32005.408	5410.832	5424.52
180	0	0.19681	ok	optimal	24.62957	2	Maximum number of function evaluations has been exceeded.	True	35984.456	35741.042	6860.08	6861.624
180	1	0.14987	ok	optimal	21.46979	2	Maximum number of function evaluations has been exceeded.	True	34059.015	33449.158	5572.384	5573.093
180	2	0.15292	ok	optimal	20.53056	2	Maximum number of function evaluations has been exceeded.	True	34308.754	33166.467	5775.963	5775.97
180	3	0.12536	ok	optimal	21.65846	2	Maximum number of function evaluations has been exceeded.	True	30916.98	30694.523	5671.781	5684.798
180	4	0.12619	ok	optimal	24.18887	2	Maximum number of function evaluations has been exceeded.	True	32836.61	32738.621	5213.923	5221.233
180	5	0.12559	ok	optimal	25.27266	2	Maximum number of function evaluations has been exceeded.	True	32675.086	32451.496	5947.36	5952.619
180	6	0.13128	ok	optimal	0.23387	5	NaN result encountered.	True	37948.919	35938.003	6959.762	7105.02
180	7	0.11707	ok	optimal	21.24593	4	Did not converge to a solution satisfying the constraints. See `maxcv` for magnitude of violation.	True	35395.474	34981.725	5987.512	5987.933
180	8	0.1145	ok	optimal	0.21367	5	NaN result encountered.	True	34575.456	32879.739	6489.605	6661.836
180	9	0.12209	ok	optimal	19.39735	2	Maximum number of function evaluations has been exceeded.	True	34176.431	32767.235	5957.125	5960.658
180	10	0.12229	ok	optimal	19.91909	2	Maximum number of function evaluations has been exceeded.	True	32732.692	32121.996	5307.109	5308.17
180	11	0.12096	ok	optimal	21.55727	4	Did not converge to a solution satisfying the constraints. See `maxcv` for magnitude of violation.	True	38200.101	37942.876	7029.263	7030.897
180	12	0.12895	ok	optimal	20.12152	2	Maximum number of function evaluations has been exceeded.	True	34474.629	34080.248	5410.914	5412.153
180	13	0.11736	ok	optimal	21.26261	2	Maximum number of function evaluations has been exceeded.	True	36524.454	36352.251	6513.931	6518.468
180	14	0.12217	ok	optimal	22.79774	2	Maximum number of function evaluations has been exceeded.	True	36721.621	36564.751	6621.146	6640.512
180	15	0.12024	ok	optimal	20.66167	2	Maximum number of function evaluations has been exceeded.	True	32099.918	31709.813	5561.627	5562.492
180	16	0.11686	ok	optimal	0.2962	5	NaN result encountered.	True	32462.575	30865.042	5730.302	5802.988
180	17	0.12685	ok	optimal	21.55641	2	Maximum number of function evaluations has been exceeded.	True	36977.235	36581.112	6900.181	6900.329
180	18	0.1259	ok	optimal	22.57012	2	Maximum number of function evaluations has been exceeded.	True	37740.81	37438.366	6777.795	6786.402
180	19	0.19021	ok	optimal	21.28767	2	Maximum number of function evaluations has been exceeded.	True	33811.566	32939.485	5863.077	5864.641
180	20	0.11821	ok	optimal	19.80279	4	Did not converge to a solution satisfying the constraints. See `maxcv` for magnitude of violation.	True	36332.793	35236.741	6448.752	6448.976
180	21	0.11738	ok	optimal	21.73295	2	Maximum number of function evaluations has been exceeded.	True	40442.261	40062.764	6250.725	6254.582
180	22	0.13276	ok	optimal	0.2283	5	NaN result encountered.	True	29590.291	28139.653	5122.09	5200.143
180	23	0.12455	ok	optimal	24.01278	2	Maximum number of function evaluations has been exceeded.	True	33744.003	33675.837	6262.903	6276.14
180	24	0.13314	ok	optimal	0.2308	5	NaN result encountered.	True	35978.286	34470.507	6296.174	6321.011
180	25	0.12124	ok	optimal	23.67031	2	Maximum number of function evaluations has been exceeded.	True	35742.415	35557.842	5983.115	5994.202
180	26	0.13999	ok	optimal	24.29798	2	Maximum number of function evaluations has been exceeded.	True	34719.426	34358.242	5722.907	5724.409
180	27	0.12383	ok	optimal	23.3375	2	Maximum number of function evaluations has been exceeded.	True	36355.753	35236.769	6664.018	6665.649
180	28	0.15302	ok	optimal	21.00983	2	Maximum number of function evaluations has been exceeded.	True	36973.143	36480.995	6203.722	6208.628
180	29	0.1234	ok	optimal	23.39966	4	Did not converge to a solution satisfying the constraints. See `maxcv` for magnitude of violation.	True	32714.679	31472.565	5417.742	5419.164
185	0	0.13252	ok	optimal	29.01503	2	Maximum number of function evaluations has been exceeded.	True	37557.219	37443.493	7040.02	7040.041
185	1	0.1503	ok	optimal	26.28079	2	Maximum number of function evaluations has been exceeded.	True	36234.644	36107.88	5970.324	5972.672
185	2	0.13586	ok	optimal	0.26704	5	NaN result encountered.	True	36380.327	33891.836	6099.083	6380.162
185	3	0.13539	ok	optimal	26.50052	2	Maximum number of function evaluations has been exceeded.	True	33130.924	32279.117	5890.63	5895.568
185	4	0.1684	ok	optimal	0.27809	5	NaN result encountered.	True	33963.721	31388.02	5731.201	6446.413
185	5	0.15274	ok	optimal	0.38897	5	NaN result encountered.	True	34115.04	33373.192	5296.179	5484.449
185	6	0.14127	ok	optimal	25.7904	2	Maximum number of function evaluations has been exceeded.	True	38553.231	37548.105	6881.609	6882.127
185	7	0.14231	ok	optimal	0.27176	5	NaN result encountered.	True	35685.553	33475.359	6058.647	6179.697
185	8	0.22229	ok	optimal	27.9001	2	Maximum number of function evaluations has been exceeded.	True	36116.044	35948.422	6542.544	6555.762
185	9	0.14405	ok	optimal	26.09438	2	Maximum number of function evaluations has been exceeded.	True	36374.183	36278.794	6271.969	6272.114
185	10	0.14785	ok	optimal	25.95965	4	Did not converge to a solution satisfying the constraints. See `maxcv` for magnitude of violation.	True	32811.737	32174.13	5477.64	5496.154
185	11	0.1499	ok	optimal	0.28832	5	NaN result encountered.	True	39584.695	37187.584	6654.804	6767.681
185	12	0.15613	ok	optimal	0.33257	5	NaN result encountered.	True	37331.568	35609.411	6341.773	6361.678
185	13	0.15135	ok	optimal	28.10699	2	Maximum number of function evaluations has been exceeded.	True	37959.653	37871.677	6425.142	6425.599
185	14	0.14005	ok	optimal	26.07909	2	Maximum number of function evaluations has been exceeded.	True	36319.494	35938.183	6915.052	6915.179
185	15	0.15191	ok	optimal	0.39973	5	NaN result encountered.	True	34902.268	33685.853	5766.368	5955.943
185	16	0.1425	ok	optimal	27.94212	2	Maximum number of function evaluations has been exceeded.	True	32978.711	31788.719	6393.621	6394.385
185	17	0.1555	ok	optimal	0.28913	5	NaN result encountered.	True	38745.344	35536.404	6862.662	7731.866
185	18	0.16123	ok	optimal	27.59777	2	Maximum number of function evaluations has been exceeded.	True	38351.774	38105.72	6254.329	6258.585
185	19	0.13989	ok	optimal	30.27233	2	Maximum number of function evaluations has been exceeded.	True	35440.78	35190.472	5244.64	5245.872
185	20	0.17682	ok	optimal	26.6003	2	Maximum number of function evaluations has been exceeded.	True	37765.716	37084.263	6835.199	6835.278
185	21	0.13262	ok	optimal	0.24191	5	NaN result encountered.	True	40502.923	37741.924	6639.179	6762.377
185	22	0.12631	ok	optimal	24.13867	2	Maximum number of function evaluations has been exceeded.	True	30269.681	29459.59	5922.681	5922.793
185	23	0.12358	ok	optimal	26.61157	2	Maximum number of function evaluations has been exceeded.	True	35941.754	35870.618	6341.315	6352.887
185	24	0.13871	ok	optimal	0.32001	5	NaN result encountered.	True	36450.739	35000.556	6044.429	6058.662
185	25	0.12614	ok	optimal	27.02153	2	Maximum number of function evaluations has been exceeded.	True	35596.455	35457.993	5675.542	5691.689
185	26	0.24789	ok	optimal	25.5786	2	Maximum number of function evaluations has been exceeded.	True	37256.156	36593.945	6265.963	6272.88
185	27	0.13093	ok	optimal	30.9179	2	Maximum number of function evaluations has been exceeded.	True	35633.054	35540.573	6473.751	6473.82
185	28	0.15689	ok	optimal	29.18295	2	Maximum number of function evaluations has been exceeded.	True	38236.646	37597.137	6636.387	6672.076
185	29	0.12975	ok	optimal	25.47937	4	Did not converge to a solution satisfying the constraints. See `maxcv` for magnitude of violation.	True	34692.652	34627.285	6130.511	6133.259
190	0	0.12533	ok	optimal	25.2791	2	Maximum number of function evaluations has been exceeded.	True	38210.709	37251.916	6734.268	6734.281
190	1	0.13248	ok	optimal	24.73009	4	Did not converge to a solution satisfying the constraints. See `maxcv` for magnitude of violation.	True	37133.978	35575.707	6681.802	6692.472
190	2	0.13198	ok	optimal	27.13898	2	Maximum number of function evaluations has been exceeded.	True	35929.274	35199.859	6104.249	6104.63
190	3	0.14374	ok	optimal	5.0416	5	NaN result encountered.	True	33967.917	32754.2	6173.464	6231.205
190	4	0.14517	ok	optimal	28.64995	2	Maximum number of function evaluations has been exceeded.	True	34914.614	34206.887	5597.123	5598.852
190	5	0.13977	ok	optimal	0.27119	5	NaN result encountered.	True	35176.434	32288.883	5980.897	6532.505
190	6	0.13019	ok	optimal	27.94358	2	Maximum number of function evaluations has been exceeded.	True	40541.046	39861.399	6723.186	6725.395
190	7	0.17615	ok	optimal	0.33956	5	NaN result encountered.	True	36690.446	33925.72	6151.691	6481.483
190	8	0.1638	ok	optimal	30.82152	2	Maximum number of function evaluations has been exceeded.	True	36753.401	36257.101	7349.811	7354.852
190	9	0.14554	ok	optimal	25.07806	4	Did not converge to a solution satisfying the constraints. See `maxcv` for magnitude of violation.	True	36839.694	35262.098	6278.328	6307.763
190	10	0.12568	ok	optimal	0.26786	5	NaN result encountered.	True	35901.27	32567.08	6126.863	6762.24
190	11	0.13234	ok	optimal	28.11882	2	Maximum number of function evaluations has been exceeded.	True	39679.674	39376.723	6765.134	6779.644
190	12	0.13004	ok	optimal	28.17387	4	Did not converge to a solution satisfying the constraints. See `maxcv` for magnitude of violation.	True	37930.54	37713.449	6222.435	6225.829
